Location_x_dash,Dt,Accelerate_x,Speed_x,Location_x
8.447839067771408,4.424070582275351,0.6210102908678659,-1.1363256352116142,7.397692813388427
0.10830394695812817,2.424070582275351,-4.378989709132134,3.4790589801730007,4.540549956245571
0.5035351876037115,0.4240705822753509,3.1210102908678667,-3.4440179429039217,1.683407099102714
-47.97727986785794,8.424070582275354,-1.8789897091321341,1.1713666724806924,8.826264241959855
21.67887922205625,6.424070582275354,1.8710102908678659,-2.6747871736731526,0.2548356705312858
-5.126694214014315,4.0240705822753515,-3.128989709132134,4.248289749403769,3.1119785276741423
20.407717323238316,2.0240705822753506,4.371010290867867,2.7098282109422307,5.969121384816999
8.260548438289128,0.02407058227535082,-0.6289897091321341,1.9405974417114615,8.214019344000672
11.662099258335495,8.024070582275353,1.2460102908678659,-4.213248712134691,5.356876486857814
-95.63014103162506,6.024070582275353,-3.753989709132134,-4.982479481365461,2.499733629714959
50.80385093006833,5.224070582275353,3.7460102908678667,-1.9055564044423834,9.6425907725721
-6.629757784204255,3.2240705822753513,-1.2539897091321341,-0.36709486598084506,1.0711622011435307
6.290494787595165,1.2240705822753504,2.496010290867866,0.4021359032499241,3.928305058286387
-104.76214681616626,9.224070582275353,-2.503989709132134,-0.5446096588802529,6.785447915429243
166.9650603695348,7.2240705822753535,4.996010290867867,4.070774956504362,7.193611180735365
-11.768176847253613,5.624070582275353,-0.003989709132134145,-2.8523019665725604,4.336468323592509
9.894831167714997,3.624070582275351,0.30851029086786586,1.7630826488120537,1.4793254664496527
-0.9480210012172741,1.6240705822753507,-4.691489709132134,-2.0830711973417912,8.622182609306794
176.69726236873,9.624070582275353,2.808510290867866,4.84000572573513,0.05075403787822456
-35.612658150717515,7.624070582275354,-2.191489709132134,3.301544187273592,2.907896895021081
36.11565686384596,4.824070582275351,1.5585102908678659,2.532313418042822,5.765039752163937
-15.532947983820137,2.8240705822753513,-3.441489709132134,-3.6215327358033296,8.418100976653733
3.3207106751457482,0.8240705822753505,4.058510290867867,-4.3907635050341,5.560958119510876
-45.54378710141237,8.824070582275352,-0.9414897091321341,-1.313840428111022,2.7038152623680194
33.11532800259932,6.824070582275353,0.9335102908678659,0.22462111035051446,9.846672405225162
-36.89487271200346,4.584070582275351,-4.066489709132134,0.9938518795812845,1.2752438337965915
13.882766195406383,2.584070582275351,3.4335102908678667,-0.6629528541465248,4.132386690939448
9.030833736469065,0.5840705822753509,-1.5664897091321341,3.95243176123809,6.989529548082305
62.75299031099914,8.584070582275354,2.183510290867866,-2.9706451618388328,7.805856078694548
-45.26960005751822,6.584070582275354,-2.816489709132134,1.6447394535457818,4.948713221551693
33.8765086564411,4.184070582275352,4.683510290867867,-2.2014143926080636,2.0915703644088364
18.792017782262036,2.184070582275351,-0.31648970913213414,4.721662530468858,9.234427507265977
1.2568060952035096,0.1840705822753509,0.46476029086786586,3.18320099200732,0.6629989358374083
-128.60669137355995,8.184070582275353,-4.535239709132134,2.41397022277655,3.5201417929802647
39.939890050680724,6.1840705822753534,2.964760290867866,-3.739875931069602,6.377284650123121
-46.174558476974354,5.384070582275353,-2.035239709132134,-4.5091067003003715,7.601774446041488
9.71668170680795,3.3840705822753514,1.7147602908678659,-1.4321836233772944,4.744631588898632
-1.1121021182577053,1.3840705822753507,-3.285239709132134,0.10627791508424345,1.8874887317557751
202.82372198772495,9.384070582275353,4.214760290867867,0.8755086843150126,9.030345874612918
-27.15455574269269,7.384070582275354,-0.7852397091321341,-0.8404676470459336,0.4589173031843471
43.3796690691929,5.784070582275353,1.0897602908678659,3.7749169683386814,3.3160601603272033
-33.73538946143623,3.7840705822753513,-3.910239709132134,-3.148159954738241,6.17320301747006
16.340508157317295,1.7840705822753504,3.5897602908678667,1.467224660646373,8.009937711347611
-85.62255584644622,9.784070582275353,-1.4102397091321341,-2.3789291855074723,5.152794854204754
108.55270967502513,7.784070582275354,2.339760290867866,4.54414773756945,2.2956519970618974
-8.622392224892456,4.9840705822753515,-2.660239709132134,3.0056861991079113,9.43850913991904
29.089073079933055,2.9840705822753515,4.839760290867867,2.236455429877142,0.8670805684904694
-0.2083532045267229,0.9840705822753505,-0.16023970913213414,-3.9173907239690107,3.7242234256333258
-29.378839666629325,8.984070582275352,0.15226029086786586,-4.68662149319978,6.581366282776182
-122.10339528694894,6.984070582275353,-4.847739709132134,-1.6096984162767032,7.36853829443799
34.0196004852081,4.744070582275351,2.652260290867866,-0.07123687781516441,4.511395437295134
-5.26955295590058,2.7440705822753513,-2.347739709132134,0.6979938914156048,1.6542525801522767
8.647972578567446,0.7440705822753506,1.4022602908678659,-0.7221244517796617,8.797109723009418
-103.27075427856768,8.744070582275354,-3.597739709132134,3.8932601636049533,0.22568115158084848
71.3917793941303,6.744070582275354,3.9022602908678667,-3.029816759471969,3.0828240087237053
2.470090388952771,4.344070582275352,-1.0977397091321341,1.585567855912645,5.939966865866562
5.02128490101593,2.344070582275351,0.7772602908678659,-2.2605859902412,8.184864825050234
6.681994334994786,0.34407058227535087,-4.222739709132134,4.662490932835722,5.327721967907378
142.62488955659725,8.344070582275354,3.2772602908678667,3.1240293943741833,2.470579110764522
-10.115307050824569,6.344070582275354,-1.7227397091321341,2.354798625143414,9.613436253621664
11.135484603866855,5.544070582275353,2.027260290867866,-3.7990475287027383,1.0420076821930933
-30.960604052865776,3.544070582275351,-2.972739709132134,-4.5682782979335075,3.89915053933595
9.850378454105396,1.5440705822753507,4.527260290867867,-1.4913552210104308,6.756293396478807
-13.91671796088242,9.544070582275353,-0.47273970913213414,0.047106317451106605,7.164456661784929
25.91443394304678,7.544070582275354,0.5428852908678659,0.8163370866818767,4.307313804642073
-83.34012145869048,5.944070582275353,-4.457114709132134,-1.0179824399453419,1.4501709474992155
46.44853052436284,3.9440705822753515,3.0428852908678667,3.5974021754392727,8.593028090356357
-10.142116795263453,1.9440705822753506,-1.9571147091321341,-3.3256747476376494,0.021599518927787244
104.34802673337384,9.944070582275353,1.7928852908678659,1.2897098677469643,2.878742376070644
