Speed_x_dash,Dt,Accelerate_x,Speed_x
1.61106772390717,4.424070582275351,0.6210102908678659,-1.1363256352116142
-7.135921153820702,2.424070582275351,-4.378989709132134,3.4790589801730007
-2.120489291568223,0.4240705822753509,3.1210102908678667,-3.4440179429039217
-14.657375260617442,8.424070582275354,-1.8789897091321341,1.1713666724806924
9.344714995025557,6.424070582275354,1.8710102908678659,-2.6747871736731526
-8.34298569135716,4.0240705822753515,-3.128989709132134,4.248289749403769
11.557061555510703,2.0240705822753506,4.371010290867867,2.7098282109422307
1.9254572931674476,0.02407058227535082,-0.6289897091321341,1.9405974417114615
5.784825808030508,8.024070582275353,1.2460102908678659,-4.213248712134691
-27.596778454312762,6.024070582275353,-3.753989709132134,-4.982479481365461
17.663865756981178,5.224070582275353,3.7460102908678667,-1.9055564044423834
-4.410046197669783,3.2240705822753513,-1.2539897091321341,-0.36709486598084506
3.4574286733578194,1.2240705822753504,2.496010290867866,0.4021359032499241
-23.641587473206187,9.224070582275353,-2.503989709132134,-0.5446096588802529
40.162305927507845,7.2240705822753535,4.996010290867867,4.070774956504362
-2.8747403723344314,5.624070582275353,-0.003989709132134145,-2.8523019665725604
2.8811457182754983,3.624070582275351,0.30851029086786586,1.7630826488120537
-9.702381620990831,1.6240705822753507,-4.691489709132134,-2.0830711973417912
31.869306996094153,9.624070582275353,2.808510290867866,4.84000572573513
-13.406528035479884,7.624070582275354,-2.191489709132134,3.301544187273592
10.050677064391895,4.824070582275351,1.5585102908678659,2.532313418042822
-13.340542582566746,2.8240705822753513,-3.441489709132134,-3.6215327358033296
-1.0462645664681145,0.8240705822753505,4.058510290867867,-4.3907635050341
-9.621612073978866,8.824070582275352,-0.9414897091321341,-1.313840428111022
6.594961224513226,6.824070582275353,0.9335102908678659,0.22462111035051446
-17.64722396917678,4.584070582275351,-4.066489709132134,0.9938518795812845
8.209480082424815,2.584070582275351,3.4335102908678667,-0.6629528541465248
3.0374912046969396,0.5840705822753509,-1.5664897091321341,3.95243176123809
15.772761292095515,8.584070582275354,2.183510290867866,-2.9706451618388328
-16.89922758563237,6.584070582275354,-2.816489709132134,1.6447394535457818
17.39472323719605,4.184070582275352,4.683510290867867,-2.2014143926080636
4.030426667160482,2.184070582275351,-0.31648970913213414,4.721662530468858
3.2687496893658294,0.1840705822753509,0.46476029086786586,3.18320099200732
-34.70275166429878,8.184070582275353,-4.535239709132134,2.41397022277655
14.594410967184487,6.1840705822753534,2.964760290867866,-3.739875931069602
-15.46698094611734,5.384070582275353,-2.035239709132134,-4.5091067003003715
4.370686232602575,3.3840705822753514,1.7147602908678659,-1.4321836233772944
-4.440725722048374,1.3840705822753507,-3.285239709132134,0.10627791508424345
40.427116741190474,9.384070582275353,4.214760290867867,0.8755086843150126
-6.638733083282981,7.384070582275354,-0.7852397091321341,-0.8404676470459336
10.078167408479336,5.784070582275353,1.0897602908678659,3.7749169683386814
-17.944783007710075,3.7840705822753513,-3.910239709132134,-3.148159954738241
7.871610393003939,1.7840705822753504,3.5897602908678667,1.467224660646373
-16.176814037583735,9.784070582275353,-1.4102397091321341,-2.3789291855074723
22.75700698729003,7.784070582275354,2.339760290867866,4.54414773756945
-10.253136276978296,4.9840705822753515,-2.660239709132134,3.0056861991079113
16.67864173912034,2.9840705822753515,4.839760290867867,2.236455429877142
-4.075077907838303,0.9840705822753505,-0.16023970913213414,-3.9173907239690107
-3.318704293165098,8.984070582275352,0.15226029086786586,-4.68662149319978
-35.466654709354515,6.984070582275353,-4.847739709132134,-1.6096984162767032
12.511273144628145,4.744070582275351,2.652260290867866,-0.07123687781516441
-5.744369579253575,2.7440705822753513,-2.347739709132134,0.6979938914156048
0.3212561793479938,0.7440705822753506,1.4022602908678659,-0.7221244517796617
-27.56562978970123,8.744070582275354,-3.597739709132134,3.8932601636049533
23.287302072551277,6.744070582275354,3.9022602908678667,-3.029816759471969
-3.1830909215237604,4.344070582275352,-1.0977397091321341,1.585567855912645
-0.43863300764705304,2.344070582275351,0.7772602908678659,-2.2605859902412
3.209570422317382,0.34407058227535087,-4.222739709132134,4.662490932835722
30.469720577863917,8.344070582275354,3.2772602908678667,3.1240293943741833
-8.574383684479358,6.344070582275354,-1.7227397091321341,2.354798625143414
7.440226612512772,5.544070582275353,2.027260290867866,-3.7990475287027383
